"","Year","Player","Age","Team","Pos","G","FG","FGA","FG.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","TRB","AST","PF","PTS","Awards","GS","MP","X3P","X3PA","X3P.","ORB","DRB","STL","BLK","TOV","X2PAdd","X3PAdd","FTAdd","PTSAdd","valueAdd"
"5995","1998-1999","Danny Schayes (schayda01)",39,"ORL","C",1,0,1,0,0,1,0,0,0,0,NA,0,0,0,0,"",0,8,0,0,NA,0,0,0,0,0,-0.456294457906668,0,0,-0.912588915813335,-5.07850498501619
"5996","1998-1999","Jeff Sheppard (sheppje01)",24,"ATL","SG",4,0,3,0,0,3,0,0,0,0,NA,2,2,0,0,"",0,12,0,0,NA,2,0,1,0,0,-1.36888337372,0,0,-2.73776674744001,-4.76691857437432
"5997","1998-1999","Rex Walters (waltere01)",28,"MIA","SG",3,0,3,0,0,1,0,0,0,0,NA,0,4,0,0,"",0,13,0,2,0,0,0,0,0,0,-0.456294457906668,-0.674229370093816,0,-2.93527702609478,-5.44278651142352
"5998","1999-2000","Shaquille O'Neal (onealsh01)",27,"LAL","C",23,286,505,0.566,286,505,0.566,0.566,135,296,0.456,355,71,67,707,"Finals MVP-1",23,1000,0,0,NA,119,236,13,55,56,49.8992434277474,0,-86.8415120961449,12.9569747593499,375.31934540549
"5999","1999-2000","Reggie Miller (millere01)",34,"IND","SG",22,174,385,0.452,116,238,0.487,0.527,121,129,0.938,53,60,37,527,"",22,892,58,147,0.395,9,44,23,10,28,4.71487116000768,6.18413720309044,24.3315302013423,52.313684130629,168.529563209524
"6000","1999-2000","Jalen Rose (roseja01)",27,"IND","SF",23,171,391,0.437,141,321,0.439,0.476,107,133,0.805,101,78,71,479,"",23,964,30,70,0.429,10,91,16,11,50,-9.0488670488972,5.32482723956688,7.39699625409708,5.27374387500331,40.279671335646
"6001","1999-2000","Kobe Bryant (bryanko01)",21,"LAL","SG",22,174,394,0.442,152,330,0.461,0.47,95,126,0.754,98,97,89,465,"",22,857,22,64,0.344,26,72,32,32,55,-2.04257360167001,-0.571586523824571,0.581680661776178,-5.21822611303756,123.773615124549
"6002","1999-2000","Latrell Sprewell (sprewla01)",29,"NYK","SF",16,110,266,0.414,100,236,0.424,0.432,69,88,0.784,70,58,28,299,"",16,700,10,30,0.333,12,58,18,5,37,-10.1927496060428,-0.597931183042766,3.04625316060559,-19.1330396006083,-36.9631818995391
"6003","1999-2000","Rasheed Wallace (wallara01)",25,"POR","PF",16,110,225,0.489,102,212,0.481,0.507,58,75,0.773,103,28,52,286,"",16,605,8,13,0.615,31,72,15,20,23,2.92780120135138,3.40689648734813,1.77123848915249,17.8475303538996,42.7081985840858
"6004","1999-2000","Glen Rice (ricegl01)",32,"LAL","SF",23,93,228,0.408,65,161,0.404,0.469,71,89,0.798,92,48,50,285,"",23,766,28,67,0.418,10,82,15,4,36,-10.173528332936,4.35962035787115,4.32686967379429,-2.9413259184642,-79.4785741085498
"6005","1999-2000","Allan Houston (houstal01)",28,"NYK","SG",16,103,235,0.438,84,197,0.426,0.479,56,65,0.862,52,26,42,281,"",16,654,19,38,0.5,3,49,19,3,36,-8.11435454402726,5.58862050147916,7.32007335726549,7.85722577364846,-44.1688822988647
"6006","1999-2000","Steve Smith (smithst01)",30,"POR","SG",16,88,181,0.486,59,128,0.461,0.566,69,78,0.885,40,44,44,274,"",16,604,29,53,0.547,13,27,19,4,27,-0.792270972768975,10.2856549099578,10.5780880287186,39.850510813054,37.0768402707648
"6007","1999-2000","Karl Malone (malonka01)",36,"UTA","PF",10,103,198,0.52,101,196,0.515,0.525,64,79,0.81,89,31,31,272,"",10,386,2,2,1,19,70,7,7,27,9.37083507294751,1.29413792113048,4.78870454190729,27.4127884511937,135.523706675689
"6008","1999-2000","Allen Iverson (iversal01)",24,"PHI","SG",10,91,237,0.384,79,198,0.399,0.409,68,92,0.739,40,45,24,262,"",10,444,12,39,0.308,14,26,12,1,32,-13.501544161002,-1.7523105379556,-0.955280786639618,-33.2153007225104,29.3737513873188
"6009","1999-2000","Rik Smits (smitsri01)",33,"IND","C",22,103,207,0.498,103,206,0.5,0.498,35,40,0.875,78,21,84,241,"",21,461,0,1,0,24,54,10,20,27,6.75893890319993,-0.352931039434759,5.02466052754799,17.4837452156436,52.4377986428059
"6010","1999-2000","Scottie Pippen (pippesc01)",34,"POR","SF",16,83,198,0.419,62,128,0.484,0.472,52,70,0.743,114,69,49,239,"",16,614,21,70,0.3,22,92,32,7,37,2.15172902723102,-3.70517276043312,-0.446844076791013,-7.25890430362834,3.17122016957383
"6011","1999-2000","Austin Croshere (croshau01)",24,"IND","PF",23,64,153,0.418,49,116,0.422,0.467,73,87,0.839,109,19,51,216,"",2,490,15,37,0.405,31,78,9,16,25,-5.24199556907189,1.92655154091392,7.79663664741688,3.09230013201487,3.85359593731748
"6012","1999-2000","Alonzo Mourning (mournal01)",29,"MIA","C",10,76,157,0.484,76,156,0.487,0.484,64,96,0.667,100,14,40,216,"",10,376,0,1,0,31,69,2,33,24,3.09041975193781,-0.352931039434759,-7.90881473388481,-2.78676834831348,58.8801077399427
"6013","1999-2000","Travis Best (besttr01)",27,"IND","PG",23,77,179,0.43,64,149,0.43,0.466,37,44,0.841,57,66,61,204,"",0,463,13,30,0.433,15,42,19,4,25,-5.54125292923889,2.40206881695723,4.03112658030279,0.154827172696713,35.8147495610986
"6014","1999-2000","Patrick Ewing (ewingpa01)",37,"NYK","C",14,71,170,0.418,71,170,0.418,0.418,62,89,0.697,133,6,48,204,"",14,461,0,0,NA,29,104,16,20,27,-8.3622348857088,0,-4.66213032620572,-21.3866000976233,-17.9871135264877
"6015","1999-2000","Ron Harper (harpero01)",36,"LAL","PG",23,78,181,0.431,69,142,0.486,0.456,33,47,0.702,85,73,63,198,"",23,643,9,39,0.231,30,55,23,13,28,2.67107438958441,-4.7553105379556,-2.22702388013111,-11.1508067148291,-54.1315355188092
"6016","1999-2000","Dale Davis (davisda01)",30,"IND","C",23,79,151,0.523,79,151,0.523,0.523,32,59,0.542,263,17,83,190,"",23,714,0,0,NA,83,180,11,31,18,8.4273678368116,0,-12.2356257218667,4.61910995175649,-69.7331265867217
"6017","1999-2000","Mark Jackson (jacksma01)",34,"IND","PG",23,69,176,0.392,48,109,0.44,0.452,28,31,0.903,86,178,42,187,"",23,634,21,67,0.313,12,74,19,2,43,-2.96366825024858,-2.67537964212885,4.7621119088497,-9.19136351803401,23.2114525487949
"6018","1999-2000","Anfernee Hardaway (hardaan01)",28,"PHO","SG",9,67,145,0.462,62,126,0.492,0.479,44,62,0.71,44,51,29,183,"",9,386,5,19,0.263,14,30,14,9,25,3.12610826118054,-1.70868974926042,-2.44177618230061,-1.3156289077208,34.9505163602311
"6019","1999-2000","Arvydas Sabonis (sabonar01)",35,"POR","C",16,68,150,0.453,62,129,0.481,0.473,39,49,0.796,107,31,59,181,"",16,493,6,21,0.286,19,88,14,13,26,1.78153941025626,-1.40555182812994,2.28420914624629,1.63063248236901,-24.8674463033984
"6020","1999-2000","Larry Johnson (johnsla02)",30,"NYK","PF",16,70,152,0.461,57,119,0.479,0.503,27,34,0.794,80,26,47,180,"",16,589,13,33,0.394,15,65,8,2,23,1.40543558000384,1.35527569865296,1.5169614484158,8.39365970438234,-95.7366366797627
"6021","1999-2000","Robert Horry (horryro01)",29,"LAL","PF",23,59,145,0.407,42,86,0.488,0.466,40,57,0.702,123,58,88,175,"",0,618,17,59,0.288,38,85,20,19,30,1.78969294017084,-3.83093132665078,-2.70085874824411,-10.6142668478548,-66.5768330708239
"6022","1999-2000","Jamal Mashburn (mashbja01)",27,"MIA","SF",10,63,157,0.401,50,124,0.403,0.443,36,42,0.857,46,32,30,175,"",10,423,13,33,0.394,9,37,11,2,24,-7.95951250486994,1.35527569865296,4.51989355392539,-7.33330435985563,-27.4323347374723
"6023","1999-2000","Clifford Robinson (robincl02)",33,"PHO","SF",9,56,145,0.386,43,105,0.41,0.431,33,45,0.733,54,19,35,158,"",9,333,13,40,0.325,18,36,11,7,18,-6.00490978234955,-1.11724157739036,-0.737256906508509,-16.0988012033787,-3.22080384970739
"6024","1999-2000","Charlie Ward (wardch01)",29,"NYK","PG",16,57,113,0.504,36,60,0.6,0.597,15,21,0.714,68,65,40,150,"",16,439,21,53,0.396,11,57,22,5,20,7.96862298151454,2.28265490995778,-0.743053223037304,22.0421574698651,25.0328559117578
"6025","1999-2000","Damon Stoudamire (stoudda01)",26,"POR","PG",16,56,135,0.415,46,105,0.438,0.452,20,24,0.833,42,58,43,142,"",16,447,10,30,0.333,8,34,8,4,19,-3.06490978234955,-0.597931183042766,2.00679631652879,-5.91681679729861,-42.9232525216448
"6026","1999-2000","Bryon Russell (russebr01)",29,"UTA","SF",10,48,114,0.421,35,69,0.507,0.478,31,41,0.756,52,21,27,140,"",10,371,13,45,0.289,9,43,16,5,15,2.74691642874172,-2.87689677456415,0.271277040736693,-2.86558042547231,-24.9315843846742
"6027","1999-2000","Aaron McKie (mckieaa01)",27,"PHI","SG",10,50,103,0.485,38,68,0.559,0.544,26,31,0.839,36,46,26,138,"",6,331,12,35,0.343,4,32,4,2,16,6.24310604571648,-0.34758638021656,2.77811190884969,14.221564859633,19.3960746162902
"6028","1999-2000","Theo Ratliff (ratlith01)",26,"PHI","PF",10,48,101,0.475,48,101,0.475,0.475,34,47,0.723,79,9,35,130,"",10,374,0,0,NA,28,51,10,30,17,0.788848685549476,0,-1.24002388013111,0.337673490967843,-23.2629978862167
"6029","1999-2000","Gary Payton (paytoga01)",31,"SEA","PG",5,50,113,0.442,41,90,0.456,0.482,20,26,0.769,38,37,16,129,"",5,221,9,23,0.391,8,30,9,1,18,-1.00706552772819,0.875586093000546,0.510029342906196,1.12265656645146,52.6645155041861
"6030","1999-2000","Rodney Rogers (rogerro01)",28,"PHO","PF",9,48,115,0.417,40,79,0.506,0.452,23,31,0.742,61,14,31,127,"",0,263,8,36,0.222,16,45,10,10,15,3.06602025899415,-4.71351741965132,-0.228888091150306,-8.23739983211597,11.800608074181
"6031","1999-2000","Tyrone Hill (hillty01)",31,"PHI","PF",10,46,100,0.46,46,99,0.465,0.46,31,44,0.705,97,9,38,123,"",10,352,0,1,0,36,61,9,1,12,-0.216772080501004,-0.352931039434759,-1.95287341969721,-3.44521069900349,-29.0837057837078
"6032","1999-2000","Chris Webber (webbech01)",26,"SAC","PF",5,47,110,0.427,46,105,0.438,0.432,27,34,0.794,48,27,14,122,"",5,196,1,5,0.2,14,34,8,10,8,-3.06490978234955,-0.764655197173794,1.5169614484158,-6.90682370780469,59.4420514062328
"6033","1999-2000","Brian Shaw (shawbr01)",33,"LAL","SG",22,45,107,0.421,29,59,0.492,0.495,13,16,0.813,51,67,46,119,"",1,408,16,48,0.333,7,44,11,4,17,1.4638125984893,-0.956689892868426,1.0178642110192,1.07541972939252,-21.333374077414
"6034","1999-2000","Jeff Hornacek (hornaje01)",36,"UTA","SG",10,43,102,0.422,34,80,0.425,0.466,20,24,0.833,30,33,28,115,"",10,297,9,22,0.409,9,21,10,0,15,-3.37516935798061,1.2335171324353,2.00679631652879,-1.04299100212652,-8.57537295508887
"6035","1999-2000","John Stockton (stockjo01)",37,"UTA","PG",10,41,89,0.461,34,71,0.479,0.5,23,30,0.767,30,103,30,112,"",10,350,7,18,0.389,7,23,13,2,26,0.838537194792206,0.64924129017434,0.528495395660995,4.15329365576843,32.2872273579454
"6036","1999-2000","Ray Allen (allenra02)",24,"MIL","SG",5,40,90,0.444,30,64,0.469,0.5,20,22,0.909,33,13,10,110,"",5,186,10,26,0.385,10,23,8,0,9,0.115864513615509,0.833792974696269,3.5115632901514,6.24467124147122,38.5558057760323
"6037","1999-2000","Sam Perkins (perkisa01)",38,"IND","PF",23,34,105,0.324,11,39,0.282,0.433,19,21,0.905,73,10,45,110,"",0,417,23,66,0.348,17,56,4,6,8,-7.22239506201555,-0.325448602694089,3.2679467769627,-12.1531891551507,-96.8010750158023
"6038","1999-2000","Bonzi Wells (wellsbo01)",23,"POR","SF",14,37,83,0.446,35,73,0.479,0.458,29,41,0.707,35,13,33,105,"",0,188,2,10,0.2,12,23,7,0,16,0.862157960842691,-1.52931039434759,-1.73772295926331,-4.60133822062069,15.7201252304516
"6039","1999-2000","Rick Fox (foxri01)",30,"LAL","SF",23,33,73,0.452,15,34,0.441,0.575,16,21,0.762,38,28,68,100,"",0,331,18,39,0.462,11,27,9,0,16,-0.89044697714176,4.2536894620444,0.264946776962696,11.2451212088124,-34.4070909166642
"6040","1999-2000","Derek Fisher (fishede01)",25,"LAL","PG",21,34,79,0.43,22,50,0.44,0.506,19,25,0.76,22,41,30,99,"",0,322,12,29,0.414,4,18,11,1,9,-1.35948084873788,1.77099985639199,0.265412829717496,2.85945070141771,-23.0387635463802
"6041","1999-2000","David Robinson (robinda01)",34,"SAS","C",4,31,83,0.373,31,82,0.378,0.373,32,42,0.762,55,10,15,94,"",4,155,0,1,0,17,38,7,12,8,-7.31354859193013,-0.352931039434759,0.529893553925393,-15.1559967482391,31.0795141857355
"6042","1999-2000","Toni Kukoč (kukocto01)",31,"PHI","SF",10,36,93,0.387,25,59,0.424,0.446,10,17,0.588,37,17,26,93,"",0,257,11,34,0.324,7,30,10,3,15,-2.5481874015107,-0.983655340781802,-2.7435192757921,-10.7908601011589,-32.2871759203369
"6043","1999-2000","A.C. Green (greenac01)",36,"LAL","PF",23,37,90,0.411,37,90,0.411,0.411,16,23,0.696,96,13,44,90,"",23,429,0,0,NA,43,53,14,3,9,-5.05706552772819,0,-1.22782019665991,-11.3419512521163,-97.5113002430902
"6044","1999-2000","Dan Majerle (majerda01)",34,"MIA","SG",10,30,71,0.423,10,21,0.476,0.563,10,14,0.714,70,32,34,90,"",10,372,20,50,0.4,5,65,21,1,11,0.185018043530089,2.35344802826206,-0.495368815358203,6.93501135648814,-45.3265799254976
"6045","1999-2000","Chris Childs (childch01)",32,"NYK","PG",16,27,70,0.386,18,42,0.429,0.45,24,28,0.857,37,39,53,87,"",0,334,9,28,0.321,1,36,7,0,14,-1.60396391293982,-0.894069104173249,3.01326236928359,-2.87687276911579,-55.5070395390582
"6046","1999-2000","Brian Grant (grantbr01)",27,"POR","PF",16,29,65,0.446,29,65,0.446,0.446,29,39,0.744,92,8,53,87,"",0,320,0,0,NA,37,55,6,6,17,-1.37732510335925,0,-0.209955985640707,-2.9646061923592,-52.8396263522724
"6047","1999-2000","Detlef Schrempf (schrede01)",37,"POR","SF",15,22,56,0.393,21,50,0.42,0.402,39,47,0.83,53,30,29,84,"",0,276,1,6,0.167,10,43,4,0,15,-2.35948084873788,-1.11558623660855,3.78897611986889,-4.27674428743254,-33.4432576724644
"6048","1999-2000","Shawn Marion (mariosh01)",21,"PHO","SF",9,36,86,0.419,35,80,0.438,0.424,9,11,0.818,79,7,17,82,"",9,281,1,6,0.167,21,58,6,14,7,-2.33516935798061,-1.11558623660855,0.754781645075697,-7.26231578071119,-36.9919842324063
"6049","1999-2000","Derrick Coleman (colemde01)",32,"CHH","PF",4,27,57,0.474,22,41,0.537,0.518,22,28,0.786,50,14,11,81,"",4,169,5,16,0.313,10,40,3,12,13,2.86222570403494,-0.638896630956142,1.0252623692836,4.83302388448505,22.5926710128537
"6050","1999-2000","Sam Cassell (cassesa01)",30,"MIL","PG",5,30,72,0.417,29,67,0.433,0.424,18,21,0.857,17,45,19,79,"",5,178,1,5,0.2,0,17,4,0,9,-2.29070433730876,-0.764655197173794,2.2599467769627,-4.61542748917621,23.7542894640016
"6051","1999-2000","Terrell Brandon (brandte01)",29,"MIN","PG",4,32,63,0.508,28,52,0.538,0.54,10,11,0.909,23,34,11,78,"",4,162,4,11,0.364,4,19,3,0,8,3.6821399173126,0.121758566217652,1.7557816450757,9.48533717835386,37.0440851919143
"6052","1999-2000","Marcus Camby (cambyma01)",25,"NYK","C",16,29,86,0.337,29,85,0.341,0.337,19,31,0.613,112,6,51,77,"",0,386,0,1,0,35,77,8,23,12,-10.7261174428544,-0.352931039434759,-4.22788809115031,-26.7389160951634,-103.794527436704
"6053","1999-2000","Anthony Carter (cartean01)",24,"MIA","PG",10,32,77,0.416,31,71,0.437,0.422,12,16,0.75,40,56,22,77,"",3,275,1,6,0.167,8,32,12,2,23,-2.14346280520779,-1.11558623660855,0.0098642110191971,-7.62382010922205,-18.3480541068299
"6054","1999-2000","Rashard Lewis (lewisra02)",20,"SEA","SF",5,26,59,0.441,17,40,0.425,0.517,16,20,0.8,31,3,11,77,"",5,157,9,19,0.474,12,19,5,3,10,-1.68758467899031,2.30031025073958,1.012330263774,4.53809165801213,7.81213806303891
"6055","1999-2000","Glenn Robinson (robingl01)",27,"MIL","SF",5,32,79,0.405,30,72,0.417,0.418,11,13,0.846,21,13,18,77,"",5,174,2,7,0.286,0,21,8,4,15,-3.61365242218255,-0.468517276043312,1.2560146714531,-7.37684200104194,-11.1265239988958
"6056","1999-2000","Tim Thomas (thomati01)",22,"MIL","SF",5,29,59,0.492,24,44,0.545,0.534,14,17,0.824,24,10,14,77,"",0,142,5,15,0.333,6,18,1,4,1,3.42365685311067,-0.298965591521383,1.2684807242079,7.21889765586508,27.2910720324588
"6057","1999-2000","P.J. Brown (brownpj01)",30,"MIA","PF",10,35,82,0.427,35,82,0.427,0.427,5,6,0.833,82,11,42,75,"",10,308,0,0,NA,26,56,8,4,11,-3.29554859193013,0,0.501699079132199,-6.08939810472806,-58.9867432597935
"6058","1999-2000","Kevin Garnett (garneke01)",23,"MIN","PF",4,30,78,0.385,28,75,0.373,0.397,13,16,0.813,43,35,12,75,"",4,171,2,3,0.667,13,30,5,3,11,-7.06422127310682,0.942206881695723,1.0178642110192,-10.2839576901073,19.9413379677866
"6059","1999-2000","Jerry Stackhouse (stackje01)",25,"DET","SG",3,24,59,0.407,21,52,0.404,0.432,23,31,0.742,12,10,4,74,"",3,120,3,7,0.429,1,11,2,0,14,-3.2858600826874,0.532482723956688,-0.228888091150306,-5.20316008465503,5.77712682597988
"6060","1999-2000","Vin Baker (bakervi01)",28,"SEA","C",5,30,75,0.4,30,74,0.405,0.4,10,17,0.588,38,10,19,70,"",4,177,0,1,0,16,22,5,2,16,-4.60203165613206,-0.352931039434759,-2.7435192757921,-13.0063757063605,-23.0217894068656
"6061","1999-2000","Matt Geiger (geigema01)",30,"PHI","C",8,25,50,0.5,25,50,0.5,0.5,20,25,0.8,40,2,23,70,"",0,128,0,0,NA,17,23,5,2,5,1.64051915126212,0,1.2654128297175,4.54645113224173,23.8565791324636
"6062","1999-2000","Kurt Thomas (thomaku01)",27,"NYK","PF",16,31,61,0.508,31,61,0.508,0.508,7,10,0.7,50,5,44,69,"",0,251,0,0,NA,18,32,3,6,14,2.48943336453978,0,-0.493834868113002,4.48503186096657,-46.4235868390244
"6063","1999-2000","Eddie Jones (jonesed02)",28,"CHH","SG",4,22,58,0.379,13,32,0.406,0.457,15,16,0.938,20,19,12,68,"",4,171,9,26,0.346,4,16,10,3,5,-1.95806774319224,-0.180207025303732,3.0178642110192,-1.43889235127649,5.2252228214966
"6064","1999-2000","Clarence Weatherspoon (weathcl01)",29,"MIA","PF",10,25,60,0.417,25,60,0.417,0.417,14,24,0.583,41,1,23,64,"",0,170,0,0,NA,18,23,4,3,8,-3.01137701848546,0,-3.99320368347121,-10.0159577204421,-23.3242230988328
"6065","1999-2000","Greg Anthony (anthogr01)",32,"POR","PG",15,19,52,0.365,9,21,0.429,0.462,12,16,0.75,16,25,27,60,"",0,213,10,31,0.323,2,14,13,4,12,-0.801981956469911,-0.927862222477525,0.0098642110191971,-4.3776863693532,-27.293412633437
"6066","1999-2000","Jason Kidd (kiddja01)",26,"PHO","PG",6,22,55,0.4,14,33,0.424,0.473,7,9,0.778,40,53,14,59,"",6,229,8,22,0.364,8,32,11,1,23,-1.425257360167,0.243517132435304,0.257548618698299,-1.86241470432979,-9.85535445877606
"6067","1999-2000","George Lynch (lynchge01)",29,"PHI","SF",10,22,65,0.338,21,58,0.362,0.346,14,18,0.778,71,14,33,59,"",10,293,1,7,0.143,26,45,9,5,8,-6.10099778453594,-1.46951727604331,0.515097237396597,-16.0954501598052,-72.1121262009512
"6068","1999-2000","Olden Polynice (polynol01)",35,"UTA","C",10,28,52,0.538,28,52,0.538,0.538,3,6,0.5,66,5,36,59,"",10,260,0,0,NA,24,42,3,8,13,3.6821399173126,0,-1.4963009208678,5.86797891375741,-51.4560579447471
"6069","1999-2000","Vince Carter (cartevi01)",23,"TOR","SF",3,15,50,0.3,14,40,0.35,0.31,27,31,0.871,18,19,12,58,"",3,119,1,10,0.1,9,9,3,4,8,-4.68758467899031,-2.52931039434759,3.77011190884969,-13.1929886321737,5.32433221013789
"6070","1999-2000","Elden Campbell (campbel01)",31,"CHH","C",4,22,47,0.468,22,46,0.478,0.468,13,14,0.929,33,4,16,57,"",4,150,0,1,0,9,24,2,4,8,0.497277619161148,-0.352931039434759,2.5146311846418,2.45039330465982,-10.2136304897952
"6071","1999-2000","Tony Delk (delkto01)",26,"SAC","PG",5,18,41,0.439,15,36,0.417,0.476,17,23,0.739,18,7,11,56,"",0,101,3,5,0.6,11,7,3,0,8,-1.80682621109128,1.23534480282621,-0.238820196659904,-0.146438210363839,11.7491348231114
"6072","1999-2000","Vlade Divac (divacvl01)",31,"SAC","C",5,20,56,0.357,20,54,0.37,0.357,16,23,0.696,36,14,22,56,"",5,160,0,2,0,9,27,7,4,9,-5.24823931663691,-0.705862078869518,-1.22782019665991,-13.8418850665423,-18.0263255688858
"6073","1999-2000","Tim Hardaway (hardati01)",33,"MIA","PG",7,20,68,0.294,13,34,0.382,0.346,7,10,0.7,15,33,10,54,"",7,182,7,34,0.206,1,14,5,0,11,-2.89644697714176,-4.9956553407818,-0.493834868113002,-21.2736948447419,-33.9451207319673
"6074","1999-2000","Jason Williams (willija02)",24,"SAC","PG",5,18,48,0.375,10,23,0.435,0.458,8,10,0.8,8,12,8,52,"",5,145,8,25,0.32,1,7,3,0,8,-0.740361190419426,-0.823275985868972,0.506165131886999,-3.44438520655877,-20.9388208665588
"6075","1999-2000","Howard Eisley (eisleho01)",27,"UTA","PG",10,17,55,0.309,8,36,0.222,0.391,8,9,0.889,18,19,24,51,"",0,200,9,19,0.474,1,17,6,1,13,-8.82682621109127,2.30031025073958,1.2565486186983,-9.49617305126551,-49.5437851019626
"6076","1999-2000","Scott Williams (willisc01)",31,"MIL","C",5,23,36,0.639,23,36,0.639,0.639,5,6,0.833,28,2,16,51,"",0,93,0,0,NA,9,19,2,5,4,6.18517378890873,0,0.501699079132199,12.8720466569496,26.5512785844096
"6077","1999-2000","Shammond Williams (willish01)",24,"SEA","PG",5,18,33,0.545,11,22,0.5,0.652,8,11,0.727,11,18,3,51,"",2,99,7,11,0.636,2,9,8,0,6,0.721828426555332,3.11375856621765,-0.246218354924302,10.5387141968393,31.3176180057258
"6078","1999-2000","Anthony Mason (masonan01)",33,"CHH","SF",4,18,38,0.474,18,37,0.486,0.474,14,20,0.7,39,22,13,50,"",4,179,0,1,0,16,23,4,0,13,0.695984171933967,-0.352931039434759,-0.987669736226005,-0.654494510662347,-18.207624706855
"6079","1999-2000","Tracy McGrady (mcgratr01)",20,"TOR","SF",3,17,44,0.386,15,37,0.405,0.409,14,16,0.875,21,9,10,50,"",3,111,2,7,0.286,10,11,3,3,10,-2.30101582806603,-0.468517276043312,2.0098642110192,-3.9977192732428,-0.989013599841611
"6080","1999-2000","Malik Sealy (sealyma01)",29,"MIN","SF",4,19,41,0.463,18,38,0.474,0.476,11,16,0.688,18,5,10,50,"",4,122,1,3,0.333,5,13,2,0,8,0.258794554959209,-0.0597931183042766,-0.982135788980804,-0.643926033975216,-11.6727810877453
"6081","1999-2000","Avery Johnson (johnsav01)",34,"SAS","PG",4,19,42,0.452,19,42,0.452,0.452,10,14,0.714,9,21,10,48,"",4,144,0,0,NA,2,7,4,0,10,-0.63796391293982,0,-0.495368815358203,-1.77129664123784,-13.3730725405609
"6082","1999-2000","Derrick McKey (mckeyde01)",33,"IND","SF",23,15,32,0.469,14,26,0.538,0.484,16,20,0.8,79,14,45,47,"",0,352,1,6,0.167,25,54,7,4,19,1.8410699586563,-1.11558623660855,1.012330263774,1.34771147126094,-109.908029092548
"6083","1999-2000","Corie Blount (blounco01)",31,"PHO","PF",9,17,31,0.548,17,31,0.548,0.548,10,18,0.556,56,3,36,44,"",0,162,0,0,NA,25,31,6,6,13,2.50512187378251,0,-3.4809027626034,1.52934098496163,-19.4721992250872
"6084","1999-2000","Peja Stojaković (stojape01)",22,"SAC","SF",5,16,40,0.4,10,27,0.37,0.475,6,9,0.667,17,3,7,44,"",0,129,6,13,0.462,2,15,4,0,5,-2.62411965831846,1.41789648734813,-0.741451381301701,-1.73600123589421,-21.6940966486584
"6085","1999-2000","David Wesley (wesleda01)",29,"CHH","PG",4,16,48,0.333,13,38,0.342,0.365,9,9,1,12,19,17,44,"",4,152,3,10,0.3,3,9,8,0,6,-4.75720544504079,-0.529310394347589,2.2555486186983,-8.84679345442605,-22.7009244352371
"6086","1999-2000","Brent Barry (barrybr01)",28,"SEA","SG",5,12,33,0.364,4,13,0.308,0.485,10,14,0.714,13,15,20,42,"",3,155,8,20,0.4,3,10,3,3,7,-2.06946502067185,0.941379211304822,-0.495368815358203,-1.81016122278743,-26.7892513346274
"6087","1999-2000","Todd Day (dayto01)",30,"PHO","SG",9,16,35,0.457,11,19,0.579,0.529,5,10,0.5,10,4,24,42,"",0,100,5,16,0.313,6,4,4,1,4,2.1243972774796,-0.638896630956142,-2.493834868113,-0.16173020602222,-3.75932304143686
"6088","1999-2000","Ruben Patterson (patteru01)",24,"SEA","SF",5,14,26,0.538,14,24,0.583,0.538,13,15,0.867,15,2,6,41,"",0,84,0,2,0,9,6,3,2,8,2.77944919260582,-0.705862078869518,1.7642476978305,5.20555984643357,5.92138957029317
"6089","1999-2000","Sean Elliott (elliose01)",31,"SAS","SF",4,15,40,0.375,10,27,0.37,0.438,5,8,0.625,22,5,13,40,"",4,119,5,13,0.385,1,21,0,2,4,-2.62411965831846,0.416896487348134,-0.995067894490401,-4.99261774908291,-21.7830011946745
"6090","1999-2000","Jon Barry (barryjo01)",30,"SAC","SG",5,9,21,0.429,2,9,0.222,0.595,14,16,0.875,12,12,7,39,"",0,102,7,12,0.583,2,10,3,0,4,-2.20670655277282,2.76082752678289,2.0098642110192,5.87893368582224,4.17360608650301
"6091","1999-2000","Antonio Davis (davisan01)",31,"TOR","C",3,14,24,0.583,14,24,0.583,0.583,11,14,0.786,25,3,9,39,"",3,105,0,0,NA,7,18,1,4,4,2.77944919260582,0,0.512631184641798,6.07152956985343,-0.887495643709209
"6092","1999-2000","Kevin Willis (willike02)",37,"TOR","PF",3,12,33,0.364,12,33,0.364,0.364,15,20,0.75,26,1,11,39,"",0,76,0,0,NA,6,20,2,0,2,-3.405257360167,0,0.0123302637739964,-6.79818445656001,0.177489439865718
"6093","1999-2000","Luc Longley (longllu01)",31,"PHO","C",9,18,51,0.353,18,51,0.353,0.353,2,3,0.667,30,8,36,38,"",9,162,0,0,NA,12,18,4,4,10,-5.82367046571264,0,-0.2471504604339,-11.8944913918592,-45.5719524472104
"6094","1999-2000","Eric Snow (snower01)",26,"PHI","PG",5,15,31,0.484,12,27,0.444,0.532,4,4,1,10,35,14,37,"",4,138,3,4,0.75,0,10,4,1,7,-0.626119658318456,1.58827584226096,1.0024660527548,4.51505426290078,2.98311745925937
"6095","1999-2000","Nick Anderson (anderni01)",32,"SAC","SG",5,11,34,0.324,4,14,0.286,0.426,7,8,0.875,17,2,9,36,"",5,132,7,20,0.35,4,13,1,3,4,-2.53665463764661,-0.0586207886951784,1.0049321055096,-4.24423953586915,-34.050221117381
